"Response","id","cluster","AcceptedCmp5","UserSpecificClusterAttributes","PurchasesSpecificClusteringData","ChannelSpecificClusteringData","CampaignSpecificClusteringData"
"false",62,"cluster_1","false","{Age: adult, Ed: Master, Marital: Married, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 2, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",63,"cluster_8","false","{Age: adult, Ed: Master, Marital: Divorced, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q3, Country: AUS, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 2, NumDeals: 7}","{Web: 5, Catalog: 1, Store: 8, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",64,"cluster_1","false","{Age: mature, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 2, NumDeals: 1}","{Web: 1, Catalog: 1, Store: 2, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",65,"cluster_8","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: middle, Kids: 0, Teens: 2, Enrollm.: Q3, Country: AUS, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: low, Sweets: bottom, Gold: bottom, Recency: 2, NumDeals: 2}","{Web: 6, Catalog: 3, Store: 12, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",66,"cluster_8","false","{Age: adult, Ed: 2n Cycle, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: IND, Complain: false}","{Wine: low, Fruit: low, Meat: middle, Fish: high, Sweets: low, Gold: middle, Recency: 2, NumDeals: 1}","{Web: 3, Catalog: 6, Store: 7, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",67,"cluster_1","false","{Age: adult, Ed: PhD, Marital: Single, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 2, NumDeals: 3}","{Web: 3, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",68,"cluster_1","false","{Age: adult, Ed: PhD, Marital: Single, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 2, NumDeals: 3}","{Web: 3, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",69,"cluster_8","true","{Age: adult, Ed: PhD, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: high, Fruit: low, Meat: middle, Fish: high, Sweets: middle, Gold: high, Recency: 2, NumDeals: 1}","{Web: 5, Catalog: 6, Store: 7, WebVisits: 2}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: true}"
"false",70,"cluster_1","true","{Age: adult, Ed: 2n Cycle, Marital: Divorced, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: high, Fruit: middle, Meat: low, Fish: high, Sweets: high, Gold: low, Recency: 2, NumDeals: 1}","{Web: 6, Catalog: 3, Store: 4, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",71,"cluster_8","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: high, Recency: 2, NumDeals: 3}","{Web: 5, Catalog: 2, Store: 6, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",72,"cluster_1","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 2, NumDeals: 2}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",73,"cluster_8","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: top, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: middle, Fruit: high, Meat: middle, Fish: high, Sweets: middle, Gold: low, Recency: 2, NumDeals: 1}","{Web: 2, Catalog: 5, Store: 13, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",74,"cluster_8","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: middle, Fruit: high, Meat: low, Fish: high, Sweets: middle, Gold: bottom, Recency: 2, NumDeals: 1}","{Web: 9, Catalog: 4, Store: 9, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",75,"cluster_1","false","{Age: adult, Ed: Graduation, Marital: Widow, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 2, NumDeals: 3}","{Web: 3, Catalog: 1, Store: 2, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",76,"cluster_8","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: top, Fruit: high, Meat: high, Fish: low, Sweets: low, Gold: bottom, Recency: 2, NumDeals: 1}","{Web: 10, Catalog: 4, Store: 8, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",77,"cluster_8","false","{Age: adult, Ed: Master, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: AUS, Complain: false}","{Wine: middle, Fruit: low, Meat: high, Fish: low, Sweets: high, Gold: low, Recency: 2, NumDeals: 1}","{Web: 6, Catalog: 9, Store: 13, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",78,"cluster_1","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q3, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 2, NumDeals: 1}","{Web: 0, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",79,"cluster_8","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: middle, Fish: high, Sweets: middle, Gold: low, Recency: 3, NumDeals: 1}","{Web: 4, Catalog: 4, Store: 7, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",80,"cluster_8","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q2, Country: CA, Complain: false}","{Wine: middle, Fruit: middle, Meat: middle, Fish: high, Sweets: middle, Gold: low, Recency: 3, NumDeals: 1}","{Web: 4, Catalog: 4, Store: 7, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",81,"cluster_1","false","{Age: adv_age, Ed: Graduation, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 4}","{Web: 6, Catalog: 1, Store: 6, WebVisits: 7}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: true}"
"false",82,"cluster_8","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: top, Kids: 0, Teens: 2, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 2}","{Web: 6, Catalog: 3, Store: 11, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",83,"cluster_1","false","{Age: adult, Ed: Graduation, Marital: Divorced, Inc.: low, Kids: 2, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",84,"cluster_1","false","{Age: mature, Ed: 2n Cycle, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",85,"cluster_1","false","{Age: mature, Ed: 2n Cycle, Marital: Single, Inc.: bottom, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",86,"cluster_1","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: bottom, Kids: 1, Teens: 1, Enrollm.: Q1, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 3}","{Web: 2, Catalog: 0, Store: 4, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",87,"cluster_8","false","{Age: adv_age, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: middle, Meat: middle, Fish: middle, Sweets: middle, Gold: middle, Recency: 3, NumDeals: 1}","{Web: 8, Catalog: 3, Store: 5, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: true}"
"false",88,"cluster_1","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",89,"cluster_1","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: low, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 1, Catalog: 1, Store: 6, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",90,"cluster_8","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: middle, Fish: high, Sweets: middle, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 7, Catalog: 7, Store: 12, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",91,"cluster_1","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: bottom, Kids: 1, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",92,"cluster_8","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q3, Country: US, Complain: false}","{Wine: low, Fruit: middle, Meat: middle, Fish: middle, Sweets: bottom, Gold: middle, Recency: 3, NumDeals: 1}","{Web: 4, Catalog: 6, Store: 4, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",93,"cluster_8","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q3, Country: GER, Complain: false}","{Wine: bottom, Fruit: low, Meat: middle, Fish: middle, Sweets: low, Gold: middle, Recency: 3, NumDeals: 2}","{Web: 5, Catalog: 2, Store: 12, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",94,"cluster_1","false","{Age: adult, Ed: Master, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 4, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",95,"cluster_1","false","{Age: adult, Ed: Master, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 3, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 4, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",96,"cluster_1","false","{Age: adv_age, Ed: Master, Marital: Widow, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: US, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 3}","{Web: 2, Catalog: 2, Store: 2, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",97,"cluster_8","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: middle, Fruit: middle, Meat: middle, Fish: middle, Sweets: high, Gold: high, Recency: 3, NumDeals: 2}","{Web: 8, Catalog: 6, Store: 5, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",98,"cluster_8","false","{Age: adv_age, Ed: PhD, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: low, Sweets: low, Gold: bottom, Recency: 3, NumDeals: 5}","{Web: 4, Catalog: 2, Store: 9, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",99,"cluster_8","false","{Age: adv_age, Ed: PhD, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 6}","{Web: 6, Catalog: 2, Store: 11, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",100,"cluster_8","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: top, Meat: middle, Fish: top, Sweets: low, Gold: high, Recency: 3, NumDeals: 2}","{Web: 3, Catalog: 8, Store: 7, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",101,"cluster_1","false","{Age: adult, Ed: PhD, Marital: Single, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 5}","{Web: 7, Catalog: 1, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",102,"cluster_1","false","{Age: adult, Ed: PhD, Marital: YOLO, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 5}","{Web: 7, Catalog: 1, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",103,"cluster_1","false","{Age: adult, Ed: PhD, Marital: YOLO, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q4, Country: IND, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 5}","{Web: 7, Catalog: 1, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",104,"cluster_8","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: high, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 11}","{Web: 3, Catalog: 4, Store: 10, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"true",105,"cluster_8","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: high, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 3, NumDeals: 11}","{Web: 3, Catalog: 4, Store: 10, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: true}"
"true",106,"cluster_8","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q3, Country: GER, Complain: false}","{Wine: high, Fruit: middle, Meat: low, Fish: bottom, Sweets: low, Gold: bottom, Recency: 3, NumDeals: 4}","{Web: 8, Catalog: 4, Store: 7, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",107,"cluster_8","false","{Age: young_mat, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: high, Fruit: middle, Meat: middle, Fish: middle, Sweets: middle, Gold: low, Recency: 3, NumDeals: 1}","{Web: 8, Catalog: 2, Store: 5, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",108,"cluster_8","true","{Age: mature, Ed: 2n Cycle, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: middle, Sweets: high, Gold: middle, Recency: 4, NumDeals: 0}","{Web: 7, Catalog: 6, Store: 8, WebVisits: 2}","{Cmp1: true, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: true, Response: true}"
"false",109,"cluster_8","false","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 4, NumDeals: 3}","{Web: 7, Catalog: 1, Store: 7, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",110,"cluster_1","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 2, Teens: 0, Enrollm.: Q2, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 4, NumDeals: 1}","{Web: 3, Catalog: 1, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",111,"cluster_1","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 4, NumDeals: 2}","{Web: 4, Catalog: 1, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",112,"cluster_1","false","{Age: mature, Ed: Graduation, Marital: Together, Inc.: low, Kids: 2, Teens: 0, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 4, NumDeals: 1}","{Web: 3, Catalog: 1, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",113,"cluster_1","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 4, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",114,"cluster_8","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: US, Complain: false}","{Wine: low, Fruit: low, Meat: middle, Fish: low, Sweets: bottom, Gold: high, Recency: 4, NumDeals: 3}","{Web: 7, Catalog: 2, Store: 11, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
